Date,Category,Likes,Shares,Reposts,Comments
2022-12-13,Travel,9704,242,97,670
2022-12-13,Culture,9660,926,46,5135
2022-12-13,Fashion,6683,5,180,9870
2022-12-13,Culture,6335,153,173,7403
2022-12-13,Music,7008,10,168,2913
2022-12-13,Food,5097,385,15,3088
2022-12-13,Fashion,1218,587,119,8964
2022-12-13,Health,9735,224,87,9380
2022-12-13,Food,4634,227,190,6694
2022-12-13,Culture,4821,26,105,8044
2022-12-13,Music,7317,545,165,8224
2022-12-13,Family,2086,960,159,7911
2022-12-13,Culture,221,606,157,3967
2022-12-13,Culture,2192,308,162,3695
2022-12-13,Fashion,557,202,85,5980
2022-12-13,Health,7540,263,52,6329
2022-12-13,Health,1306,246,44,7369
2022-12-13,Music,7711,337,118,7983
2022-12-13,Food,6016,61,172,5362
2022-12-13,Family,4134,129,76,3099
2022-12-13,Family,4265,960,175,3441
2022-12-13,Travel,4156,66,123,8259
2022-12-13,Family,6653,735,17,7021
2022-12-14,Fitness,4984,0,176,1445
2022-12-14,Health,7581,327,134,1191
2022-12-14,Fashion,2743,742,29,847
2022-12-14,Food,1016,915,139,1815
2022-12-14,Family,2587,726,167,6194
2022-12-14,Health,6279,600,10,9740
2022-12-14,Music,2753,971,5,7081
2022-12-14,Culture,4056,208,170,5760
2022-12-14,Family,3329,195,2,9168
2022-12-14,Music,1237,277,133,749
2022-12-14,Fashion,4649,154,199,9913
2022-12-14,Music,4068,410,171,2098
2022-12-14,Fashion,8810,573,124,7606
2022-12-14,Fitness,7815,133,79,4704
2022-12-14,Fitness,9694,755,174,9889
2022-12-14,Culture,11,461,43,4936
2022-12-14,Fashion,8949,387,86,7094
2022-12-14,Music,5240,622,34,4891
2022-12-14,Fashion,3389,46,69,3320
2022-12-14,Culture,138,830,165,1563
2022-12-14,Health,361,163,185,8189
2022-12-14,Fashion,148,278,120,7259
2022-12-14,Fashion,1602,956,199,7116
2022-12-14,Culture,544,172,162,8670
2022-12-14,Culture,8704,623,106,5169
2022-12-14,Music,3367,606,41,1419
2022-12-14,Food,9466,977,147,4717
2022-12-15,Fitness,3288,380,60,2540
2022-12-15,Fitness,177,692,70,8288
2022-12-15,Food,1252,42,57,4697
2022-12-15,Fashion,6902,164,113,3974
2022-12-15,Food,7686,749,81,4412
2022-12-15,Culture,620,289,21,5081
2022-12-15,Family,3472,855,30,9091
2022-12-15,Culture,5035,319,5,8769
2022-12-15,Travel,497,345,18,7335
2022-12-15,Culture,2013,647,93,3725
2022-12-15,Fitness,1388,652,113,989
2022-12-15,Food,6297,877,4,6167
2022-12-15,Food,7495,15,126,5809
2022-12-15,Fashion,1582,912,47,2306
2022-12-15,Culture,5954,329,46,996
2022-12-15,Culture,1539,199,144,4884
2022-12-15,Music,7291,204,112,802
2022-12-15,Music,9788,85,65,9527
2022-12-15,Travel,5077,62,128,6303
2022-12-15,Fashion,3717,55,140,4808
2022-12-15,Music,8592,926,44,1788
2022-12-15,Family,9954,285,11,3575
2022-12-15,Food,781,183,37,9237
2022-12-15,Music,5839,984,130,8471
2022-12-15,Fashion,3448,523,158,7317
2022-12-15,Culture,821,188,195,1149
2022-12-15,Fashion,5407,145,78,3725
2022-12-15,Music,224,700,7,5049
2022-12-16,Health,5686,290,76,2889
2022-12-16,Music,6919,432,196,233
2022-12-16,Health,7091,660,132,7131
2022-12-16,Travel,4087,886,83,7083
2022-12-16,Food,8126,593,128,7172
2022-12-16,Fashion,1334,888,198,2200
2022-12-16,Fashion,1516,438,176,8452
2022-12-16,Culture,3401,287,16,9347
2022-12-16,Fashion,448,639,70,5726
2022-12-16,Music,8383,17,5,7947
2022-12-16,Food,1048,837,143,272
2022-12-16,Music,364,632,199,2273
2022-12-16,Food,1549,24,12,1612
2022-12-16,Food,9395,736,181,9929
2022-12-16,Travel,751,783,6,7771
2022-12-16,Health,3702,898,181,7724
2022-12-16,Food,6686,850,156,6127
2022-12-16,Fitness,5649,526,17,3731
2022-12-16,Travel,5810,458,70,791
2022-12-16,Fashion,1282,886,129,9647
2022-12-16,Culture,6543,181,189,5628
2022-12-16,Family,5542,666,115,6738
2022-12-16,Fashion,133,671,115,7513
2022-12-16,Fashion,8512,57,19,3646
2022-12-16,Travel,6252,672,106,6810
2022-12-16,Travel,7349,623,193,4303
2022-12-16,Food,7708,987,156,4081
2022-12-17,Music,9357,948,156,9249
2022-12-17,Culture,4088,471,4,8959
2022-12-17,Culture,1343,627,18,6272
2022-12-17,Travel,848,189,141,4389
2022-12-17,Fashion,8368,706,16,9415
2022-12-17,Music,1148,211,166,2116
2022-12-17,Culture,244,743,108,383
2022-12-17,Fashion,1107,678,139,7725
2022-12-17,Music,1659,345,91,4701
2022-12-17,Health,3882,167,8,953
2022-12-17,Fitness,6890,544,69,2506
2022-12-17,Culture,5597,145,151,5577
2022-12-17,Culture,4375,259,141,9535
2022-12-17,Travel,3224,227,175,5726
2022-12-17,Food,6014,320,58,3608
2022-12-17,Fashion,810,941,166,9402
2022-12-17,Family,9888,753,132,2185
2022-12-17,Family,2713,765,18,862
2022-12-17,Family,623,971,113,9060
2022-12-17,Fitness,2195,938,78,6924
2022-12-17,Fashion,4990,943,186,7424
2022-12-17,Culture,7373,850,51,3754
2022-12-17,Culture,7289,308,85,7229
2022-12-17,Health,5048,162,63,2597
2022-12-17,Health,9443,648,131,8528
2022-12-17,Travel,492,986,147,80
2022-12-17,Culture,2808,614,58,8759
2022-12-17,Food,7506,478,20,450
2022-12-18,Culture,9844,73,104,7671
2022-12-18,Music,839,111,185,3055
2022-12-18,Health,9794,537,88,1113
2022-12-18,Music,2031,299,153,5053
2022-12-18,Culture,4421,494,72,9720
2022-12-18,Fitness,1581,718,138,8772
2022-12-18,Family,4613,93,15,9902
2022-12-18,Health,539,729,135,935
2022-12-18,Fitness,9517,588,168,9368
2022-12-18,Travel,6090,404,10,8818
2022-12-18,Family,6980,519,27,1394
2022-12-18,Travel,7761,415,191,1427
2022-12-18,Travel,9593,617,129,4446
2022-12-18,Family,2785,898,78,2776
2022-12-18,Travel,4365,736,187,1772
2022-12-18,Fashion,8448,352,127,6669
2022-12-18,Fashion,2116,297,125,2698
2022-12-18,Culture,8026,228,126,3265
2022-12-18,Culture,1952,867,74,3910
2022-12-18,Fashion,8220,518,110,8916
2022-12-18,Music,9901,162,124,3935
2022-12-18,Travel,817,985,168,9184
2022-12-18,Food,6814,719,173,7234
2022-12-18,Fitness,5151,211,177,7238
2022-12-18,Health,313,363,53,8474
2022-12-18,Family,3145,455,186,3649
2022-12-18,Fashion,1118,624,85,6729
2022-12-19,Fashion,7641,276,199,157
2022-12-19,Fitness,2892,423,186,9148
2022-12-19,Fitness,8452,877,17,6910
2022-12-19,Family,6542,860,127,111
2022-12-19,Travel,158,247,190,7754
2022-12-19,Fitness,2556,864,125,4261
2022-12-19,Family,4327,957,188,2488
2022-12-19,Food,1368,569,73,8276
2022-12-19,Culture,9722,560,172,8792
2022-12-19,Travel,4441,372,61,2539
2022-12-19,Fitness,2457,577,15,957
2022-12-19,Family,2392,810,61,4207
2022-12-19,Fitness,3810,418,82,5803
2022-12-19,Health,5701,433,89,6937
2022-12-19,Food,2678,176,182,9930
2022-12-19,Fitness,5451,926,170,3955
2022-12-19,Travel,7846,445,151,5815
2022-12-19,Health,6819,659,118,6684
2022-12-19,Family,1609,281,157,1718
2022-12-19,Food,7660,127,73,2940
2022-12-19,Music,4273,846,150,2757
2022-12-19,Travel,5074,113,156,472
2022-12-19,Fitness,8293,378,106,8688
2022-12-19,Family,7771,370,85,8310
2022-12-19,Fitness,6044,90,191,3763
2022-12-19,Fashion,2915,14,65,1879
2022-12-19,Health,490,525,199,1136
2022-12-20,Travel,7635,669,93,3732
2022-12-20,Family,9318,806,40,5556
2022-12-20,Fitness,8802,640,122,7768
2022-12-20,Fitness,1364,309,168,6005
2022-12-20,Family,5560,502,199,6428
2022-12-20,Health,2713,886,145,3689
2022-12-20,Travel,8966,255,167,740
2022-12-20,Fashion,3764,757,13,6497
2022-12-20,Travel,6005,8,33,109
2022-12-20,Music,8519,481,132,2518
2022-12-20,Fitness,1771,293,41,9311
2022-12-20,Travel,2783,61,15,8000
2022-12-20,Travel,7917,394,188,7143
2022-12-20,Fitness,3156,978,57,4483
2022-12-20,Culture,5878,694,89,5900
2022-12-20,Family,9401,769,129,8107
2022-12-20,Travel,8479,1,91,9272
2022-12-20,Fitness,9324,979,195,1640
2022-12-20,Health,2771,3,60,1234
2022-12-20,Health,1810,529,130,6579
2022-12-20,Fashion,2694,980,81,6715
2022-12-20,Travel,4734,935,14,9894
2022-12-20,Culture,7563,804,28,6057
2022-12-20,Travel,8414,80,115,5662
2022-12-20,Fitness,9387,831,164,2730
2022-12-20,Health,4628,106,96,2374
2022-12-20,Travel,2308,770,84,8810
2022-12-20,Music,9162,511,69,2460
2022-12-21,Fashion,7679,809,134,338
2022-12-21,Family,7276,14,195,5984
2022-12-21,Health,7366,93,76,1141
2022-12-21,Music,1837,928,195,9492
2022-12-21,Food,5012,861,193,7351
2022-12-21,Music,1936,795,48,9699
2022-12-21,Fitness,1923,757,14,8669
2022-12-21,Travel,8614,410,180,5343
2022-12-21,Fashion,7546,387,84,5095
2022-12-21,Health,8093,249,170,3108
2022-12-21,Food,8160,945,144,4730
2022-12-21,Food,3882,574,138,7872
2022-12-21,Health,4497,499,118,1328
2022-12-21,Music,2402,793,172,8108
2022-12-21,Travel,7522,953,37,6115
2022-12-21,Music,9280,576,115,8531
2022-12-21,Family,9167,87,52,3329
2022-12-21,Food,8202,273,74,704
2022-12-21,Food,1764,284,192,2438
2022-12-21,Food,6532,626,68,6828
2022-12-21,Food,1766,159,93,2302
2022-12-21,Fitness,1296,782,169,8672
2022-12-21,Food,7441,708,164,983
2022-12-21,Fashion,1299,228,30,126
2022-12-21,Travel,2586,762,59,5385
2022-12-21,Culture,958,998,36,7953
2022-12-21,Family,5866,560,169,2314
2022-12-22,Health,6603,384,109,7540
2022-12-22,Family,3356,877,164,4615
2022-12-22,Music,5278,402,77,6214
2022-12-22,Family,8569,872,32,3100
2022-12-22,Fitness,4996,235,84,24
2022-12-22,Culture,2266,111,148,6556
2022-12-22,Family,9623,227,144,6502
2022-12-22,Music,6695,272,118,1677
2022-12-22,Music,2565,343,167,3543
2022-12-22,Fitness,621,39,41,5086
2022-12-22,Health,6921,157,111,9967
2022-12-22,Health,8399,245,174,5834
2022-12-22,Music,8372,56,172,850
2022-12-22,Fashion,4575,417,94,4835
2022-12-22,Fitness,2932,411,82,1313
2022-12-22,Travel,4319,194,120,8964
2022-12-22,Health,1987,319,168,6250
2022-12-22,Health,389,73,186,2048
2022-12-22,Travel,5026,489,179,3773
2022-12-22,Health,4984,698,125,6462
2022-12-22,Travel,7385,530,120,8492
2022-12-22,Food,7964,671,55,9662
2022-12-22,Fitness,4695,304,151,339
2022-12-22,Fitness,4694,590,182,9611
2022-12-22,Fashion,1860,70,137,3294
2022-12-22,Travel,1547,516,142,5332
2022-12-22,Health,4235,988,7,9034
2022-12-22,Family,4697,637,101,5925
2022-12-23,Culture,4066,402,167,9758
2022-12-23,Music,5777,512,40,5571
2022-12-23,Family,1664,444,150,7497
2022-12-23,Travel,2515,242,101,8479
2022-12-23,Family,8174,960,73,4679
2022-12-23,Fashion,8983,499,118,5395
2022-12-23,Food,1491,438,94,9657
2022-12-23,Food,3864,987,164,2760
2022-12-23,Travel,2746,821,13,9529
2022-12-23,Health,5121,199,75,5420
2022-12-23,Health,8931,936,152,6513
2022-12-23,Health,6599,725,30,9084
2022-12-23,Music,3533,649,77,7561
2022-12-23,Fashion,3066,991,199,1257
2022-12-23,Health,7943,856,18,8119
2022-12-23,Health,1647,318,168,1031
2022-12-23,Travel,1299,869,169,1393
2022-12-23,Family,9733,198,121,457
2022-12-23,Travel,7186,793,198,8930
2022-12-23,Music,6018,817,124,1630
2022-12-23,Food,4835,935,175,2138
2022-12-23,Fashion,592,534,4,9953
2022-12-23,Family,8254,746,40,317
2022-12-23,Food,7780,110,178,3099
2022-12-23,Culture,5130,667,145,1930
2022-12-23,Culture,6783,535,198,7690
2022-12-23,Health,8770,146,106,353
2022-12-24,Music,1007,496,22,355
2022-12-24,Fashion,9749,723,34,8800
2022-12-24,Fashion,4628,663,49,9415
2022-12-24,Family,2679,67,76,3973
2022-12-24,Culture,2992,930,187,5809
2022-12-24,Food,5041,752,84,6544
2022-12-24,Food,6996,333,164,60
2022-12-24,Family,2322,74,40,2625
2022-12-24,Music,9878,471,71,9650
2022-12-24,Fashion,6623,991,3,9600
2022-12-24,Fashion,5311,661,32,5942
2022-12-24,Fitness,3831,305,195,6921
2022-12-24,Food,8863,26,121,2327
2022-12-24,Food,8182,708,136,7827
2022-12-24,Health,4337,164,30,2566
2022-12-24,Food,3896,12,79,6385
2022-12-24,Food,6536,335,118,3913
2022-12-24,Music,1921,551,101,9997
2022-12-24,Culture,1530,980,62,680
2022-12-24,Travel,9441,130,198,341
2022-12-24,Fashion,3546,663,37,6734
2022-12-24,Travel,4176,621,158,4404
2022-12-24,Fitness,9071,429,5,4155
2022-12-24,Fashion,1415,199,46,9283
2022-12-24,Health,1455,852,106,9869
2022-12-24,Music,2139,200,173,9480
2022-12-24,Fitness,1954,126,19,3461
2022-12-25,Fitness,9239,39,102,1595
2022-12-25,Culture,6657,946,14,8820
2022-12-25,Food,3188,110,106,246
2022-12-25,Culture,3945,682,182,1524
2022-12-25,Health,8487,53,180,1049
2022-12-25,Fitness,7765,822,2,3265
2022-12-25,Fashion,9600,957,115,2894
2022-12-25,Health,8931,254,153,9672
2022-12-25,Travel,2002,864,84,5715
2022-12-25,Fitness,8382,661,0,1734
2022-12-25,Food,3380,660,152,5705
2022-12-25,Travel,6663,429,110,8478
2022-12-25,Music,9926,852,150,6779
2022-12-25,Fashion,9687,871,66,2221
2022-12-25,Culture,1912,301,161,4794
2022-12-25,Fashion,9278,147,71,2656
2022-12-25,Music,5426,477,186,4879
2022-12-25,Family,9110,607,17,1297
2022-12-25,Music,6242,70,82,7063
2022-12-25,Culture,7084,363,159,267
2022-12-25,Food,7980,760,127,5323
2022-12-25,Food,8342,457,169,8510
2022-12-25,Family,6746,398,25,7778
2022-12-25,Family,423,895,138,7223
2022-12-25,Health,2118,256,0,842
2022-12-25,Fitness,7189,389,41,1842
2022-12-25,Fitness,2610,910,4,8544
2022-12-25,Culture,9767,445,145,5234
2022-12-26,Travel,4360,922,136,9980
2022-12-26,Family,548,333,56,1086
2022-12-26,Travel,7509,504,167,9272
2022-12-26,Travel,3063,156,176,9376
2022-12-26,Fitness,4986,569,134,9147
2022-12-26,Health,6272,674,77,8937
2022-12-26,Fitness,2412,194,44,9289
2022-12-26,Travel,495,888,169,7309
2022-12-26,Health,2316,305,167,7702
2022-12-26,Travel,3146,174,59,3611
2022-12-26,Health,2012,722,26,6605
2022-12-26,Fitness,7507,666,146,2305
2022-12-26,Fashion,163,669,64,5153
2022-12-26,Family,1774,842,131,5234
2022-12-26,Fashion,4175,204,133,3873
2022-12-26,Culture,9262,803,74,4105
2022-12-26,Culture,8657,746,189,1837
2022-12-26,Culture,4489,58,168,51
2022-12-26,Music,2423,627,121,6076
2022-12-26,Travel,6436,568,131,9889
2022-12-26,Health,8742,786,120,1838
2022-12-26,Travel,6557,90,74,6566
2022-12-26,Food,6415,402,150,5534
2022-12-26,Music,9393,928,190,6477
2022-12-26,Fitness,9100,12,35,5221
2022-12-26,Fashion,6312,954,127,5299
2022-12-26,Fashion,6203,664,185,380
2022-12-27,Fashion,7076,58,1,9547
2022-12-27,Fashion,5006,209,5,2108
2022-12-27,Music,9015,322,38,4185
2022-12-27,Fashion,1765,454,142,9447
2022-12-27,Culture,8197,659,4,6230
2022-12-27,Food,6403,453,179,102
2022-12-27,Food,8212,524,193,3621
2022-12-27,Family,5550,601,85,8157
2022-12-27,Fashion,23,306,19,9924
2022-12-27,Health,3446,283,118,8581
2022-12-27,Culture,9205,955,167,9663
2022-12-27,Family,6215,702,114,2679
2022-12-27,Travel,2446,729,54,3913
2022-12-27,Travel,2596,950,162,7386
2022-12-27,Music,9940,158,87,3680
2022-12-27,Fitness,4740,460,40,9789
2022-12-27,Health,7884,227,158,4360
2022-12-27,Music,3479,678,119,2723
2022-12-27,Family,403,315,118,1068
2022-12-27,Family,7072,27,183,484
2022-12-27,Family,6698,867,14,7013
2022-12-27,Food,6050,588,66,3856
2022-12-27,Family,1006,252,65,5985
2022-12-27,Family,2683,664,134,5914
2022-12-27,Culture,8309,20,171,1972
2022-12-27,Family,1859,423,153,5236
2022-12-27,Family,1913,751,73,9109
2022-12-28,Fitness,5749,926,21,9212
2022-12-28,Health,1746,937,72,4145
2022-12-28,Fashion,9391,78,106,2861
2022-12-28,Family,1805,596,15,845
2022-12-28,Health,2175,414,9,2664
2022-12-28,Culture,3244,39,108,4234
2022-12-28,Fitness,6035,588,150,9249
2022-12-28,Fashion,7350,28,115,1004
2022-12-28,Fashion,432,346,6,425
2022-12-28,Health,7423,380,20,5984
2022-12-28,Health,6605,143,123,4188
2022-12-28,Music,2158,541,136,5639
2022-12-28,Travel,2579,145,134,6472
2022-12-28,Food,4409,934,154,7895
2022-12-28,Culture,9605,219,53,617
2022-12-28,Food,5612,36,5,2135
2022-12-28,Health,7502,64,19,1874
2022-12-28,Culture,1144,773,59,1998
2022-12-28,Food,9549,148,15,5092
2022-12-28,Music,2836,635,18,4012
2022-12-28,Fashion,4220,669,189,4321
2022-12-28,Health,8564,722,143,7504
2022-12-28,Fitness,1450,649,83,5777
2022-12-28,Fashion,600,937,14,7672
2022-12-28,Health,7566,344,89,4713
2022-12-28,Music,5482,782,117,2744
2022-12-28,Travel,5909,800,149,7452
2022-12-28,Culture,6834,727,107,7728
2022-12-29,Culture,3587,505,79,6787
2022-12-29,Fashion,7012,744,159,689
2022-12-29,Food,8511,348,127,4034
2022-12-29,Culture,8315,651,79,8715
2022-12-29,Travel,5923,324,159,4229
2022-12-29,Travel,2140,344,61,1137
2022-12-29,Food,916,589,3,4897
2022-12-29,Culture,8544,715,88,9634
2022-12-29,Family,1062,238,55,8776
2022-12-29,Culture,5385,660,66,141
2022-12-29,Music,5892,695,65,9578
2022-12-29,Fitness,8102,265,71,9242
2022-12-29,Food,2573,580,40,856
2022-12-29,Travel,1449,178,99,2755
2022-12-29,Music,4291,834,17,1029
2022-12-29,Music,2609,759,172,4067
2022-12-29,Culture,420,302,109,3834
2022-12-29,Health,3859,374,97,6967
2022-12-29,Fashion,7583,910,52,2835
2022-12-29,Health,2022,8,142,4591
2022-12-29,Fashion,7254,255,56,8422
2022-12-29,Health,9561,484,80,9280
2022-12-29,Travel,7604,909,65,5496
2022-12-29,Culture,1526,113,92,7513
2022-12-29,Health,6958,45,108,1252
2022-12-29,Health,4442,820,36,1845
2022-12-29,Travel,2353,790,136,8811
2022-12-30,Culture,3177,274,111,3242
2022-12-30,Food,2960,661,82,5930
2022-12-30,Fashion,8494,956,44,6540
2022-12-30,Culture,994,96,113,5806
2022-12-30,Food,8248,300,67,6114
2022-12-30,Fashion,9350,438,114,7175
2022-12-30,Culture,1985,170,179,9192
2022-12-30,Fashion,3850,796,123,5393
2022-12-30,Food,4690,443,60,4308
2022-12-30,Travel,5256,39,64,5961
2022-12-30,Music,4725,989,82,7045
2022-12-30,Family,9794,211,164,4985
2022-12-30,Health,3509,173,91,208
2022-12-30,Culture,2220,307,49,1139
2022-12-30,Health,6414,878,149,6271
2022-12-30,Culture,5729,407,4,1475
2022-12-30,Travel,4829,997,2,7537
2022-12-30,Health,202,169,68,5839
2022-12-30,Fashion,6617,726,29,3395
2022-12-30,Food,2330,170,96,2252
2022-12-30,Music,5107,853,105,2162
2022-12-30,Food,1944,423,193,5361
2022-12-30,Fitness,20,170,15,4270
2022-12-30,Food,8369,812,139,1784
2022-12-30,Music,1301,821,33,691
2022-12-30,Health,7845,616,110,175
2022-12-30,Fashion,3836,216,119,1947
2022-12-30,Fashion,9901,602,169,6143
2022-12-31,Culture,8366,380,169,5280
2022-12-31,Travel,2624,628,2,9122
2022-12-31,Music,240,847,121,7243
2022-12-31,Fashion,5068,564,15,2473
2022-12-31,Travel,767,471,32,6845
2022-12-31,Health,4639,430,116,7989
2022-12-31,Family,2862,779,165,7636
2022-12-31,Family,2920,721,170,1971
2022-12-31,Food,1511,968,125,6130
2022-12-31,Fashion,2919,394,190,3977
2022-12-31,Food,7447,483,100,2643
2022-12-31,Travel,5068,20,79,8073
2022-12-31,Family,8492,294,22,8274
2022-12-31,Fitness,4951,496,118,6416
2022-12-31,Fashion,3063,72,139,7720
2022-12-31,Fashion,5696,432,180,285
2022-12-31,Health,3695,845,152,8911
2022-12-31,Fashion,9829,698,185,7137
2022-12-31,Health,5303,514,65,4371
2022-12-31,Fashion,1288,687,73,6007
2022-12-31,Culture,5692,415,40,568
2022-12-31,Music,7435,324,141,5078
2022-12-31,Fashion,3613,892,196,1417
2022-12-31,Travel,6737,522,148,586
2022-12-31,Travel,8813,556,86,7721
2022-12-31,Culture,2018,37,63,5392
2022-12-31,Music,6468,149,6,4746
2023-01-01,Fitness,5784,938,145,9620
2023-01-01,Fitness,5088,735,179,2178
2023-01-01,Fashion,5891,286,89,2304
2023-01-01,Health,0,603,45,29
2023-01-01,Fitness,1665,311,86,1550
2023-01-01,Food,2795,101,133,4626
2023-01-01,Health,8385,136,183,1894
2023-01-01,Travel,8966,561,123,6084
2023-01-01,Health,9404,305,112,3391
2023-01-01,Food,3361,95,66,3723
2023-01-01,Music,2528,735,159,5427
2023-01-01,Family,5065,348,192,9918
2023-01-01,Food,4662,643,137,5181
2023-01-01,Fashion,9587,131,121,9359
2023-01-01,Music,1728,769,69,8243
2023-01-01,Family,1172,681,41,5767
2023-01-01,Health,2274,152,77,6851
2023-01-01,Culture,619,625,87,7894
2023-01-01,Culture,452,874,16,1368
2023-01-01,Fashion,9353,168,108,6046
2023-01-01,Music,5190,415,176,6667
2023-01-01,Music,9008,810,15,3269
2023-01-01,Food,8995,883,41,9985
2023-01-01,Health,7329,46,103,1340
2023-01-01,Family,8222,426,126,9947
2023-01-01,Culture,7297,258,181,3513
2023-01-01,Food,1447,741,84,1617
2023-01-02,Food,9661,158,7,9767
2023-01-02,Health,3050,51,47,4148
2023-01-02,Travel,6373,406,137,17
2023-01-02,Travel,5093,332,152,7324
2023-01-02,Health,9935,624,173,1494
2023-01-02,Fashion,4539,285,192,9108
2023-01-02,Fitness,4066,883,124,8803
2023-01-02,Food,1644,808,67,7902
2023-01-02,Family,7051,754,44,9230
2023-01-02,Health,3366,342,141,6965
2023-01-02,Health,6888,318,126,5094
2023-01-02,Culture,2355,466,42,2462
2023-01-02,Health,2326,998,158,489
2023-01-02,Fitness,9669,984,27,842
2023-01-02,Food,7332,591,87,726
2023-01-02,Culture,5890,978,120,8594
2023-01-02,Music,479,470,52,6149
2023-01-02,Family,82,502,191,3023
2023-01-02,Fitness,700,542,178,3589
2023-01-02,Health,2283,553,160,3650
2023-01-02,Culture,5673,82,101,4000
2023-01-02,Food,3536,674,145,8203
2023-01-02,Culture,614,255,19,9516
2023-01-02,Health,7130,950,112,220
2023-01-02,Music,7630,701,174,7553
2023-01-02,Music,8927,296,40,4339
2023-01-02,Culture,9617,989,114,7064
2023-01-02,Fitness,874,900,199,4871
2023-01-03,Culture,5652,359,120,9659
2023-01-03,Health,3934,458,70,9240
2023-01-03,Family,2828,258,102,2766
2023-01-03,Family,2450,727,157,3122
2023-01-03,Music,379,815,124,7300
2023-01-03,Fashion,1329,677,153,3838
2023-01-03,Fitness,1608,842,72,3210
2023-01-03,Fitness,3513,509,115,1105
2023-01-03,Travel,4146,825,145,5363
2023-01-03,Travel,4215,149,151,5682
2023-01-03,Food,8227,878,159,2931
2023-01-03,Fitness,2757,27,144,3090
2023-01-03,Fitness,682,735,66,4511
2023-01-03,Travel,3375,332,59,286
2023-01-03,Travel,1406,692,167,418
2023-01-03,Travel,6092,73,14,5138
2023-01-03,Fitness,2777,766,169,2646
2023-01-03,Food,1938,781,193,8984
2023-01-03,Fitness,8243,775,36,779
2023-01-03,Music,2229,315,114,4057
2023-01-03,Food,1169,477,196,594
2023-01-03,Culture,687,64,157,7564
2023-01-03,Fashion,9133,453,189,2073
2023-01-03,Family,8658,111,38,5393
2023-01-03,Family,7104,931,147,1697
2023-01-03,Culture,4466,375,192,9090
2023-01-03,Health,2865,495,9,1286
2023-01-04,Health,9344,521,93,1615
2023-01-04,Fitness,6579,152,106,8742
2023-01-04,Food,2882,346,58,4992
